Date,Open,High,Low,Close,Volume
04/20/2006,33.86,35.89,33.68,35.80,"1,163,232"
04/21/2006,35.43,37.28,35.34,36.91,"1,543,367"
04/24/2006,35.89,38.02,35.89,37.46,"2,133,347"
04/25/2006,37.00,37.28,36.45,36.63,"1,063,822"
04/26/2006,36.54,36.72,36.08,36.45,"1,839,061"
04/27/2006,36.45,36.63,34.79,35.25,"1,630,986"
04/28/2006,34.79,35.71,34.42,35.62,"1,300,935"
05/02/2006,35.34,35.62,34.88,34.97,"2,039,696"
05/04/2006,35.43,35.71,35.06,35.52,"1,791,240"
05/05/2006,35.89,35.99,35.16,35.80,"1,075,236"
05/08/2006,35.62,35.89,35.34,35.62,"1,128,934"
05/09/2006,35.52,35.71,35.16,35.43,"1,062,248"
05/10/2006,35.16,35.62,35.16,35.52,"787,088"
05/11/2006,35.62,36.63,35.52,36.45,"1,773,543"
05/12/2006,35.89,36.36,35.80,36.36,"887,024"
05/15/2006,35.89,35.99,34.97,35.52,"644,970"
05/16/2006,35.06,35.80,34.97,35.34,"1,230,357"
05/17/2006,35.34,35.52,33.77,33.77,"1,132,597"
05/18/2006,33.59,34.42,33.49,33.86,"1,290,851"
05/19/2006,34.14,34.60,33.77,34.33,"2,155,283"
05/22/2006,33.86,34.42,33.03,33.13,"1,948,828"
05/23/2006,32.85,33.77,32.11,33.13,"2,993,230"
05/24/2006,33.03,33.40,31.83,32.02,"2,211,952"
05/25/2006,31.83,32.85,30.91,32.30,"1,986,270"
05/26/2006,32.76,33.13,32.02,32.02,"1,197,148"
05/29/2006,32.30,32.94,31.74,31.83,"498,365"
05/30/2006,31.56,32.02,31.37,31.56,"407,944"
05/31/2006,31.19,32.39,30.91,32.11,"1,428,146"
06/01/2006,32.48,33.31,32.30,33.22,"1,240,866"
06/02/2006,33.49,34.79,33.31,34.51,"1,106,371"
06/05/2006,34.23,34.88,33.96,34.60,"694,313"
06/06/2006,33.86,34.33,33.22,33.22,"526,701"
06/07/2006,33.40,33.86,32.85,33.22,"1,308,623"
06/08/2006,32.48,33.22,32.11,32.76,"2,019,965"
06/09/2006,32.85,33.22,32.20,32.57,"1,849,204"
06/12/2006,32.20,32.20,31.19,32.02,"2,054,575"
06/13/2006,30.36,31.37,29.43,30.91,"2,313,488"
06/14/2006,30.27,31.19,29.80,30.45,"1,814,203"
06/16/2006,30.91,31.83,29.16,29.16,"2,066,337"
06/19/2006,30.45,30.73,30.08,30.73,"1,594,472"
06/20/2006,30.08,31.19,30.08,30.54,"1,693,611"
06/21/2006,30.82,31.65,30.63,31.56,"1,585,945"
06/22/2006,32.11,32.39,31.19,31.19,"1,336,117"
06/23/2006,31.28,31.46,30.63,31.46,"473,061"
06/26/2006,31.00,31.74,31.00,31.56,"413,579"
06/27/2006,31.56,34.51,31.37,34.14,"3,410,218"
06/28/2006,31.83,34.14,31.83,33.96,"1,856,895"
06/29/2006,34.05,34.42,33.49,33.59,"838,683"
06/30/2006,34.42,34.88,33.59,34.14,"1,933,283"
07/03/2006,33.77,34.33,33.40,34.14,"928,862"
07/04/2006,33.77,34.23,33.77,34.23,"1,263,659"
07/05/2006,34.14,34.60,33.77,34.33,"1,019,983"
07/06/2006,33.96,34.88,33.59,34.79,"1,142,613"
07/07/2006,34.51,35.25,34.33,35.06,"974,619"
07/10/2006,34.42,35.71,34.42,35.52,"1,754,318"
07/11/2006,35.25,35.52,34.97,34.97,"1,163,770"
07/12/2006,35.25,35.80,34.51,34.88,"779,855"
07/13/2006,34.51,35.06,33.68,33.96,"484,267"
07/14/2006,33.40,34.23,33.31,33.68,"518,419"
07/17/2006,33.68,33.96,33.13,33.13,"658,881"
07/18/2006,33.31,34.14,33.22,33.59,"524,395"
07/19/2006,33.68,34.14,33.59,33.86,"480,098"
07/20/2006,34.60,36.26,34.60,35.99,"1,491,913"
07/21/2006,35.71,36.26,35.52,35.62,"716,466"
07/24/2006,35.16,36.08,35.16,35.99,"472,662"
07/25/2006,35.80,36.63,35.62,35.99,"824,494"
07/26/2006,35.99,36.26,35.62,36.17,"747,062"
07/27/2006,36.45,37.00,36.36,36.91,"1,474,878"
07/28/2006,36.63,37.46,36.54,37.46,"894,033"
07/31/2006,37.46,38.02,37.09,37.65,"805,527"
08/01/2006,37.65,37.83,36.72,36.91,"835,953"
08/02/2006,36.54,36.63,35.89,36.54,"612,148"
08/03/2006,36.08,36.26,34.60,35.06,"1,256,061"
08/04/2006,34.97,35.80,34.60,35.71,"1,303,677"
08/07/2006,35.62,35.62,34.51,35.43,"643,389"
08/08/2006,35.06,35.43,34.79,35.43,"622,281"
08/09/2006,35.62,36.26,35.16,36.17,"1,222,460"
08/10/2006,36.17,36.17,35.06,35.25,"709,542"
08/11/2006,35.52,35.52,34.05,34.14,"2,510,079"
08/14/2006,34.33,34.88,34.33,34.69,"668,192"
08/16/2006,35.25,35.71,35.25,35.52,"1,077,287"
08/17/2006,35.71,35.71,34.42,34.69,"701,048"
08/18/2006,34.60,35.06,34.33,34.60,"698,683"
08/21/2006,34.33,34.79,34.23,34.33,"635,644"
08/22/2006,34.79,34.79,34.42,34.69,"489,867"
08/23/2006,34.51,34.79,34.14,34.79,"430,538"
08/24/2006,34.42,34.60,33.68,33.86,"558,988"
08/25/2006,34.14,34.23,33.31,33.68,"731,813"
08/28/2006,33.31,33.68,33.22,33.31,"525,747"
08/29/2006,33.40,34.69,33.40,34.51,"581,297"
08/30/2006,34.60,35.06,34.23,34.42,"1,534,278"
08/31/2006,34.79,34.97,34.05,34.23,"886,895"
09/01/2006,34.25,34.60,33.96,33.96,"297,304"
09/04/2006,34.60,35.43,34.15,35.13,"1,302,528"
09/05/2006,34.88,35.42,34.69,35.25,"783,355"
09/06/2006,35.43,35.43,34.51,35.06,"586,906"
09/07/2006,34.23,35.05,34.19,34.97,"638,047"
09/08/2006,34.79,35.06,34.14,34.96,"429,073"
09/11/2006,34.23,35.04,34.06,34.79,"457,315"
09/12/2006,34.79,35.25,34.33,35.25,"859,238"
09/13/2006,35.35,36.72,35.35,36.26,"2,491,372"
09/14/2006,36.17,36.17,35.27,35.52,"910,206"
09/15/2006,35.06,35.98,34.74,35.98,"625,256"
09/18/2006,35.99,36.17,35.43,35.98,"549,769"
09/19/2006,35.52,35.89,34.97,35.25,"439,374"
09/20/2006,34.85,35.25,34.72,34.79,"2,682,164"
09/21/2006,34.70,35.33,34.33,34.33,"734,184"
09/22/2006,33.96,34.32,33.24,33.93,"1,018,169"
09/25/2006,34.23,34.87,34.23,34.87,"256,161"
09/26/2006,34.87,35.06,34.23,34.79,"326,800"
09/27/2006,35.05,35.05,33.93,34.60,"428,927"
09/28/2006,33.96,34.60,33.96,34.60,"809,834"
09/29/2006,34.60,34.69,33.59,33.69,"999,916"
10/02/2006,34.05,34.05,32.67,33.36,"740,739"
10/03/2006,33.38,33.52,32.94,33.00,"464,497"
10/04/2006,33.00,34.06,32.94,33.99,"586,205"
10/05/2006,34.65,34.95,34.60,34.94,"645,612"
10/06/2006,34.61,35.16,34.60,35.06,"387,362"
10/09/2006,34.65,35.06,34.65,35.06,"421,310"
10/10/2006,35.16,36.46,35.06,35.98,"2,574,520"
10/11/2006,36.17,36.26,35.80,36.20,"1,418,177"
10/12/2006,35.99,36.54,35.99,36.54,"1,295,921"
10/13/2006,36.63,36.73,36.17,36.61,"1,573,070"
10/16/2006,36.17,36.91,36.17,36.74,"1,087,762"
10/17/2006,36.36,36.45,35.16,35.25,"552,573"
10/18/2006,35.06,36.77,34.97,36.63,"1,026,726"
10/19/2006,35.62,36.88,35.62,36.83,"887,368"
10/20/2006,36.77,36.91,35.99,36.45,"931,420"
10/23/2006,35.99,36.17,35.55,36.17,"428,703"
10/24/2006,35.85,35.98,35.43,35.52,"441,374"
10/25/2006,35.30,35.99,35.25,35.99,"822,178"
10/26/2006,36.16,36.16,35.67,35.90,"617,120"
10/27/2006,35.70,36.12,34.60,35.07,"1,282,951"
10/30/2006,34.60,35.11,34.33,35.06,"1,093,487"
10/31/2006,35.52,35.70,34.80,35.29,"3,185,644"
11/02/2006,35.06,35.68,34.97,35.25,"2,617,317"
11/03/2006,35.07,36.91,35.07,36.91,"3,197,772"
11/06/2006,36.46,37.09,36.26,36.72,"8,618,716"
11/07/2006,36.72,39.03,36.72,38.71,"6,187,094"
11/08/2006,37.83,38.66,37.72,38.66,"3,271,243"
11/09/2006,38.66,40.07,38.57,38.57,"3,447,646"
11/10/2006,37.92,38.43,37.92,38.02,"963,713"
11/13/2006,37.46,38.74,37.46,38.74,"1,290,625"
11/14/2006,38.11,38.95,38.11,38.65,"1,184,318"
11/15/2006,38.39,38.71,37.00,37.79,"2,610,315"
11/16/2006,37.79,38.29,37.38,38.29,"1,458,145"
11/17/2006,37.82,38.15,37.74,38.15,"789,201"
11/20/2006,37.83,38.10,37.09,37.83,"2,590,517"
11/21/2006,37.83,38.07,37.74,38.07,"722,715"
11/22/2006,38.11,39.63,38.11,39.41,"4,221,217"
11/23/2006,38.80,39.55,38.80,39.46,"1,452,145"
11/24/2006,39.22,39.22,38.77,38.91,"1,150,383"
11/27/2006,38.86,39.66,38.86,39.58,"1,740,685"
11/28/2006,38.75,39.58,38.49,39.40,"1,423,234"
11/29/2006,39.40,39.68,39.26,39.68,"912,197"
11/30/2006,39.49,39.62,39.12,39.53,"1,434,504"
12/01/2006,39.57,39.86,39.03,39.03,"1,526,621"
12/04/2006,39.22,42.17,39.22,42.17,"2,635,833"
12/05/2006,41.97,44.20,41.97,43.64,"1,846,867"
12/06/2006,43.92,44.20,42.26,42.43,"994,958"
12/07/2006,42.45,43.64,42.45,43.64,"764,097"
12/08/2006,43.18,44.75,43.00,44.75,"944,898"
12/11/2006,44.31,44.43,43.74,44.32,"1,221,819"
12/12/2006,44.29,44.38,43.37,43.37,"1,216,662"
12/13/2006,43.00,45.39,43.00,44.75,"1,996,875"
12/14/2006,44.75,44.94,43.54,44.29,"2,960,358"
12/15/2006,43.92,44.28,42.08,43.85,"2,015,610"
12/18/2006,43.64,43.85,43.20,43.85,"2,024,205"
12/19/2006,43.28,44.00,42.45,42.45,"1,264,442"
12/20/2006,43.28,43.51,42.26,42.99,"1,669,305"
12/21/2006,42.91,43.55,42.91,43.46,"676,309"
12/22/2006,43.00,43.74,42.72,43.37,"422,480"
12/27/2006,43.36,44.75,43.03,44.75,"527,198"
12/28/2006,44.33,44.57,43.83,44.29,"617,540"
12/29/2006,43.91,44.01,43.28,43.37,"1,490,307"
01/02/2007,42.91,44.57,42.87,44.29,"1,152,983"
01/03/2007,43.83,44.54,43.83,44.47,"528,377"
01/04/2007,43.46,44.24,43.39,43.92,"688,521"
01/05/2007,43.40,43.64,42.45,42.45,"907,676"
01/08/2007,42.10,42.45,41.57,42.33,"731,922"
01/09/2007,42.45,43.00,41.71,42.24,"1,648,330"
01/10/2007,41.53,41.89,40.83,41.10,"2,275,232"
01/11/2007,41.34,41.70,40.61,41.47,"4,231,269"
01/12/2007,41.52,41.98,41.51,41.66,"2,674,305"
01/15/2007,41.75,42.00,41.61,42.00,"2,136,059"
01/16/2007,42.00,42.58,41.73,42.50,"2,383,973"
01/17/2007,42.45,42.72,42.26,42.72,"3,008,845"
01/18/2007,43.37,44.89,43.37,44.56,"2,638,460"
01/19/2007,43.85,45.67,43.85,45.03,"1,517,485"
01/22/2007,45.21,45.81,43.83,43.83,"1,630,718"
01/23/2007,43.38,44.56,43.18,44.33,"943,416"
01/24/2007,44.29,44.80,44.29,44.47,"628,556"
01/25/2007,44.36,45.25,43.18,43.39,"1,376,801"
01/26/2007,43.37,43.80,42.68,43.41,"625,455"
01/29/2007,43.41,44.11,43.41,43.83,"872,213"
01/30/2007,43.83,44.05,43.18,44.05,"629,222"
01/31/2007,43.84,45.67,43.84,45.67,"2,285,734"
02/01/2007,45.67,45.67,45.22,45.31,"2,327,059"
02/02/2007,44.75,44.84,43.83,44.36,"2,498,378"
02/05/2007,44.29,44.84,44.29,44.71,"780,941"
02/06/2007,44.30,44.83,43.83,44.12,"5,537,290"
02/07/2007,44.07,45.03,44.07,44.75,"2,273,199"
02/08/2007,43.88,44.52,43.74,43.92,"1,024,890"
02/09/2007,43.92,44.52,43.91,44.47,"860,244"
02/12/2007,43.84,44.38,43.84,44.00,"1,725,618"
02/13/2007,44.02,44.25,43.98,44.01,"795,060"
02/14/2007,44.11,44.55,44.06,44.55,"1,545,169"
02/15/2007,44.66,45.02,44.25,44.29,"1,113,311"
02/16/2007,44.11,44.15,43.32,43.37,"1,288,339"
02/19/2007,43.38,44.27,43.38,44.01,"668,643"
02/20/2007,43.74,44.01,43.38,43.64,"1,208,029"
02/21/2007,43.55,44.80,43.55,44.80,"1,182,853"
02/22/2007,44.89,45.40,44.84,45.40,"1,259,060"
02/23/2007,44.75,45.07,44.15,45.07,"1,271,047"
02/26/2007,45.02,45.07,44.15,44.20,"907,340"
02/27/2007,43.83,43.88,40.88,41.61,"3,265,715"
02/28/2007,41.34,42.62,40.92,41.06,"4,724,411"
03/01/2007,41.52,41.78,40.18,40.42,"3,313,152"
03/02/2007,40.43,41.80,40.43,41.61,"1,409,462"
03/05/2007,40.42,40.57,39.22,40.20,"2,478,175"
03/06/2007,40.28,41.71,40.28,40.60,"1,462,993"
03/07/2007,40.70,41.23,39.35,39.35,"1,681,020"
03/08/2007,40.13,40.88,39.95,40.81,"1,048,697"
03/09/2007,40.89,41.57,40.14,40.88,"1,864,368"
03/12/2007,41.29,41.73,40.88,40.88,"1,193,001"
03/13/2007,40.78,41.06,39.92,40.26,"1,018,096"
03/14/2007,39.67,41.43,39.40,41.43,"1,697,514"
03/15/2007,41.29,41.61,40.88,41.15,"1,662,706"
03/16/2007,41.14,41.56,40.65,41.06,"1,515,713"
03/19/2007,41.43,42.44,41.08,42.44,"928,026"
03/20/2007,42.03,42.40,41.64,41.85,"839,364"
03/21/2007,41.71,43.83,41.66,43.83,"2,571,573"
03/22/2007,44.84,45.21,44.47,44.48,"3,359,289"
03/23/2007,44.29,44.48,44.01,44.29,"810,259"
03/26/2007,44.11,44.29,43.23,43.37,"1,276,552"
03/27/2007,43.52,43.83,43.44,43.69,"997,716"
03/28/2007,43.37,43.46,42.96,42.96,"2,413,761"
03/29/2007,43.00,44.47,42.98,44.38,"1,102,837"
03/30/2007,44.39,44.94,44.38,44.49,"1,636,123"
04/02/2007,43.38,44.29,43.38,43.38,"459,433"
04/03/2007,43.47,44.10,43.02,44.10,"990,636"
04/04/2007,44.15,44.29,43.65,44.10,"1,043,760"
04/05/2007,43.83,44.20,43.39,44.20,"803,834"
04/10/2007,43.65,44.29,43.49,44.15,"1,505,775"
04/11/2007,43.64,44.47,43.64,44.28,"1,383,029"
04/12/2007,43.65,44.11,43.41,43.68,"1,442,287"
04/13/2007,43.92,44.28,43.29,43.55,"1,760,292"
04/16/2007,43.90,44.01,43.43,44.01,"1,882,955"
04/17/2007,43.83,44.01,43.64,44.01,"1,525,322"
04/18/2007,43.49,44.23,43.49,43.92,"1,083,010"
04/19/2007,43.46,44.11,43.41,44.11,"527,889"
04/20/2007,44.11,45.02,43.87,44.97,"1,854,615"
04/23/2007,44.80,45.38,44.41,45.21,"1,562,349"
04/24/2007,45.21,45.21,44.48,45.13,"784,941"
04/25/2007,44.89,45.95,44.89,45.67,"1,369,335"
04/26/2007,45.77,46.83,45.77,46.78,"2,695,066"
04/27/2007,46.78,47.10,46.32,47.06,"1,286,005"
04/30/2007,46.32,46.92,46.00,46.92,"623,584"
05/02/2007,46.60,46.74,46.23,46.46,"632,459"
05/04/2007,46.50,47.98,46.50,47.98,"1,301,384"
05/07/2007,47.52,48.07,47.15,47.61,"800,677"
05/08/2007,47.06,47.43,46.60,47.06,"616,969"
05/09/2007,46.55,47.06,46.14,46.46,"1,031,634"
05/10/2007,46.23,46.97,45.82,46.97,"868,916"
05/11/2007,46.14,46.60,45.32,46.60,"1,510,115"
05/14/2007,46.14,46.87,45.89,46.60,"1,122,185"
05/15/2007,46.60,47.34,46.55,47.24,"1,545,813"
05/16/2007,46.69,47.20,46.60,46.78,"1,948,100"
05/17/2007,46.64,48.81,46.64,47.29,"1,000,943"
05/18/2007,47.06,48.07,46.74,48.03,"736,874"
05/21/2007,47.34,48.07,47.34,47.98,"1,543,577"
05/22/2007,48.03,50.75,48.03,50.61,"2,061,168"
05/23/2007,50.29,50.47,48.81,48.90,"1,023,479"
05/24/2007,48.30,49.13,47.98,48.90,"1,217,062"
05/25/2007,48.81,48.81,47.01,47.70,"1,073,331"
05/28/2007,47.89,48.44,47.52,48.35,"289,730"
05/29/2007,47.84,49.78,47.80,49.46,"481,671"
05/30/2007,48.35,48.86,47.98,48.86,"673,301"
05/31/2007,49.37,50.33,49.04,49.13,"1,584,584"
06/01/2007,48.95,51.49,48.95,51.49,"1,224,690"
06/04/2007,50.47,51.21,49.92,50.84,"614,813"
06/05/2007,50.75,50.93,49.83,50.75,"639,361"
06/06/2007,49.87,50.24,47.98,48.44,"1,454,456"
06/08/2007,48.30,48.44,47.29,47.43,"1,878,045"
06/11/2007,48.03,49.00,47.52,47.52,"921,355"
06/12/2007,47.52,48.35,47.52,47.66,"1,132,208"
06/13/2007,47.61,48.95,47.52,48.95,"793,053"
06/14/2007,49.00,50.10,48.90,48.90,"1,184,492"
06/15/2007,48.90,50.75,48.90,50.70,"2,170,684"
06/18/2007,50.29,50.70,49.92,50.06,"485,520"
06/19/2007,50.20,50.75,49.64,50.29,"734,231"
06/20/2007,50.70,51.03,49.73,49.73,"894,394"
06/21/2007,49.92,50.61,49.83,49.92,"628,972"
